0.000000000000000000e+00,9.112505168676524647e+01,8.068971470881221819e+01,7.120957042939885184e+01,6.272003211998688244e+01,5.520820268855147361e+01,4.862761652989030381e+01,4.291064028538362152e+01,3.797824144194884610e+01,3.374722739537285321e+01,3.013528566702356315e+01,2.706424722321493803e+01,2.446200950467913060e+01,2.226345718701793075e+01,2.041072782270351382e+01,1.885302751571446933e+01,1.754619621847774624e+01,1.645211951915019810e+01,1.553808226103170576e+01,1.477613619314231386e+01,1.414248483210155705e+01,1.361692157146301518e+01,1.318232167840687552e+01,1.282418825338026025e+01,1.253027034169794440e+01,1.229022112353606211e+01,1.209530718865188348e+01,1.193816037591626689e+01,1.181256666448943093e+01,1.171328709575659133e+01,1.163590619067118226e+01,1.157670383081924470e+01,1.153254707615918306e+01,1.150079886816015318e+01,1.147924099919361041e+01,1.146600911849845517e+01,1.145953788196849921e+01,1.145851464301631140e+01,1.146184033882633102e+01,1.146859643373681159e+01,1.147801696824516959e+01,1.148946490774195262e+01,1.150241212101713018e+01,1.151642242150193951e+01,1.153113719474297838e+01,1.154626321421103441e+01,1.156156230851742706e+01,1.157684259583806252e+01,1.159195104871734472e+01,1.160676718691366638e+01,1.162119772620586922e+01,1.163517204175050068e+01,1.164863832517214703e+01,1.166156032761042560e+01,1.167391460487836774e+01,1.168568818834705247e+01,1.169687661885582841e+01,1.170748229028940379e+01,1.171751305284536571e+01,1.172698104456481261e+01,1.173590171691148498e+01,1.174429301711077045e+01,1.175217470976359557e+01,1.175956781389448658e+01,1.176649414060733356e+01,1.177297591413542399e+01,1.177903546441562455e+01,1.178469497999496340e+01,1.178997630970642518e+01,1.179490080964546550e+01,1.179948922410759060e+01,1.180376159669955172e+01,1.180773720447012565e+01,1.181143553662637125e+01,1.181487319298213556e+01,1.181806695576968558e+01,1.182103275573461154e+01,1.182378567926735080e+01,1.182633998541074050e+01,1.182870912237569172e+01,1.183090575363036301e+01,1.183294178374119809e+01,1.183482838718412999e+01,1.183657604143047770e+01,1.183819455721371305e+01,1.183969311260283774e+01,1.184108028285449343e+01,1.184236407517096623e+01,1.184355196032480784e+01,1.184465089833336648e+01,1.184566737572388107e+01,1.184660742863479221e+01,1.184747667064796950e+01,1.184828032435669520e+01,1.184902324128777629e+01,1.184970992836412407e+01,1.185034456974689476e+01,1.185093104420847965e+01,1.185147295920156019e+01,1.185197345337391184e+01,1.185243584267635164e+01,1.185286299042561708e+01,1.185325755504926803e+01,1.185362199132498340e+01,1.185395857989038682e+01,1.185426942818110696e+01,1.185455648644912863e+01,1.185482156218828287e+01,1.185506632434242391e+01,1.185529231978558506e+01,1.185550097705002592e+01,1.185569361540707156e+01,1.185587145680586829e+01,1.185603563101628133e+01,1.185618718032733732e+01,1.185632707030538491e+01,1.185645618634259613e+01,1.185657535232744486e+01,1.185668533301529237e+01,1.185678683465353522e+01,1.185688050942157368e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,9.908029438876410211e+01,9.571945772918533635e+01,9.313956573164239217e+01,9.116545574214201508e+01,8.965899283596219504e+01,8.851219492736146321e+01,8.764120923249872419e+01,8.698124727478081297e+01,8.648243623424932025e+01,8.610650111594536327e+01,8.582413181802087365e+01,8.561292225816563928e+01,8.545576741976691437e+01,8.533962335954022649e+01,8.525455170276065076e+01,8.519298587738357753e+01,8.514916936529048996e+01,8.511872545512902377e+01,8.509832856616408492e+01,8.508545346682609534e+01,8.507818404859960992e+01,8.507506762623140162e+01,8.507500396657306396e+01,8.507716081726958635e+01,8.508090959411357801e+01,8.508577645855831406e+01,8.509140510408883529e+01,8.509752844182477816e+01,8.510394707546154791e+01,8.511051291849648237e+01,8.511711674943234129e+01,8.512367875944180184e+01,8.513014135886517408e+01,8.513646372444276267e+01,8.514261765090208200e+01,8.514858440320664101e+01,8.515435233185584707e+01,8.515991505126926597e+01,8.516527008728085946e+01,8.517041781940383771e+01,8.517536069733434090e+01,8.518010267462429397e+01,8.518464871716309972e+01,8.518900451472272550e+01,8.519317618277962367e+01,8.519717012623172536e+01,8.520099286078384182e+01,8.520465091775838573e+01,8.520815078600182346e+01,8.521149646066378125e+01,8.521469688299318079e+01,8.521775804464169823e+01,8.522068574761838988e+01,8.522348563488810669e+01,8.522616313226923523e+01,8.522872349219400689e+01,8.523117175955846392e+01,8.523351278396650343e+01,8.523575120499457114e+01,8.523789148026982332e+01,8.523993789396463683e+01,8.524189453443406705e+01,8.524376532079895696e+01,8.524555401352613160e+01,8.524726419938271249e+01,8.524889931701940782e+01,8.525046266164625308e+01,8.525195737326185963e+01,8.525338645911189417e+01,8.525475279566585129e+01,8.525605913400141844e+01,8.525730811423699151e+01,8.525850273841801652e+01,8.525964480049754002e+01,8.526073662863687730e+01,8.526178045223419133e+01,8.526277839033744499e+01,8.526373246479262491e+01,8.526464461646020254e+01,8.526551669086335039e+01,8.526635044995016699e+01,8.526714758040108677e+01,8.526790969666610920e+01,8.526863833550252991e+01,8.526933496760118203e+01,8.527000100029128760e+01,8.527063778321908671e+01,8.527124659382565142e+01,8.527182866043304443e+01,8.527238516057208528e+01,8.527291721802468771e+01,8.527342590714238213e+01,8.527391225506595163e+01,8.527437723601839537e+01,8.527482179825871356e+01,8.527524682844303072e+01,8.527565318606164624e+01,8.527604170031072783e+01,8.527641314809345374e+01,8.527676827523126235e+01,8.527710780372389365e+01,8.527743242066678420e+01,8.527774276949293153e+01,8.527803948724691452e+01,8.527832316724645523e+01,8.527859438961068861e+01,8.527885369547315975e+01,3.557452794971021603e+01,4.075830674671001930e+01,4.465667542664908751e+01,4.759406839452185523e+01,4.980788394421612253e+01,5.147392675610722534e+01,5.272362991819090183e+01,5.365600190286998838e+01,5.434607459138884167e+01,5.485097910962554124e+01,5.521437749410847573e+01,5.546973290243871446e+01,5.564274657799117563e+01,5.575318821411114811e+01,5.581627971816411105e+01,5.584374693160253855e+01,5.584462247596630391e+01,5.582586083317041670e+01,5.579281093781029455e+01,5.574958015901805908e+01,5.569931517669067489e+01,5.564441907501458218e+01,5.558671935277646980e+01,5.552759808337882674e+01,5.546809283446965821e+01,5.540897496566949343e+01,5.535081040847401113e+01,5.529400686958037170e+01,5.523885042538645251e+01,5.518553396721554094e+01,5.513417928294801129e+01,5.508485418910494502e+01,5.503758580938455935e+01,5.499237085962106164e+01,5.494918360188272999e+01,5.490798198139431463e+01,5.486871235667651803e+01,5.483131312843539007e+01,5.479571751957726633e+01,5.476185568402876669e+01,5.472965630945017779e+01,5.469904781962129192e+01,5.466995925720584637e+01,5.464232094137412332e+01,5.461606492799813850e+01,5.459112534448355092e+01,5.456743859863453849e+01,5.454494351355951665e+01,5.452358139935251558e+01,5.450329607574126101e+01,5.448403385729613291e+01,5.446574352214332748e+01,5.444837624351652039e+01,5.443188554010959024e+01,5.441622717178595536e+01,5.440135907854429576e+01,5.438724127983135048e+01,5.437383578896744041e+01,5.436110651661623905e+01,5.434901920555179089e+01,5.433754131854813352e+01,5.432664197418858976e+01,5.431629185546866267e+01,5.430646314129238306e+01,5.429712942277330967e+01,5.428826563431681507e+01,5.427984799207582967e+01,5.427185391173767925e+01,5.426426196937163127e+01,5.425705182893707956e+01,5.425020419296482999e+01,5.424370074615239901e+01,5.423752410913383670e+01,5.423165778246756474e+01,5.422608610795221296e+01,5.422079422395010084e+01,5.421576802337072110e+01,5.421099411367315923e+01,5.420645978463129921e+01,5.420215296997798760e+01,5.419806221305598370e+01,5.419417663991025336e+01,5.419048592800122321e+01,5.418698026483979646e+01,5.418365035333304291e+01,5.418048735375336378e+01,5.417748287704016974e+01,5.417462896115929993e+01,5.417191803539743944e+01,5.416934487103261375e+01,5.416690049933581719e+01,5.416457848181070034e+01,5.416237269684658884e+01,5.416027733467597471e+01,5.415828686539196468e+01,5.415639604111529337e+01,5.415459987943897602e+01,5.415289363653953103e+01,5.415127280189927461e+01,5.414973310196098311e+01,5.414827047333367460e+01,5.414688106019048064e+01,5.414556119336250362e+01,5.414430739347704957e+01,5.414311634487589942e+01,5.414198491195487861e+01,5.414091011247975160e+01,5.413988909513152237e+01,5.413891917928204123e+01,5.413799780147311225e+01,5.413712254031285198e+01,5.413629106923595913e+01,5.413550121139902416e+01,5.413475087759166371e+01,5.413403775219451575e+01,5.413336037383670174e+01,5.413271693527741490e+01,5.413210572837147083e+01,5.413152512970793140e+01,5.413097360282394277e+01,-5.000000000000000000e+01,-5.000000000000000000e+01,-5.000000000000000000e+01,-5.000000000000000000e+01,-5.000000000000000000e+01,-5.000000000000000000e+01,-5.000000000000000000e+01,-4.723200181821405863e+01,-4.017735546558610338e+01,-3.413581043285653749e+01,-2.892960634900882511e+01,-2.442214406211370914e+01,-2.050645596949144789e+01,-1.709725265836473440e+01,-1.412534965342107895e+01,-1.153370898230738106e+01,-9.274594012935249765e+00,-7.307503208931199090e+00,-5.597654532703314700e+00,-4.114863414278591591e+00,-2.832704008069960366e+00,-1.727875672676111307e+00,-7.797186040857670974e-01,3.016152776320524254e-02,7.181885020703484557e-01,1.299052267571567221e+00,1.785902152591637204e+00,2.190509051291613662e+00,2.523402864323899486e+00,2.793989839552101007e+00,3.010659536924222390e+00,3.180878169122060672e+00,3.311274056902585805e+00,3.407715616157634742e+00,3.475382992208577271e+00,3.518834091813193954e+00,3.542065544825756973e+00,3.548568984278878347e+00,3.541382948521488938e+00,3.523140650138945507e+00,3.496113832324904802e+00,3.462252913578133029e+00,3.423223617464583146e+00,3.380440283737011331e+00,3.335096056594711644e+00,3.288190147163509103e+00,3.240552370253777070e+00,3.192865147955819438e+00,3.145683176860590180e+00,3.099450944935798091e+00,3.054518281765962406e+00,3.011154115237831164e+00,2.969558601121636165e+00,2.929873781341025385e+00,2.892192917289964971e+00,2.856568634122965467e+00,2.823020001445230243e+00,2.791538666803201618e+00,2.762094146741505440e+00,2.734638373020430002e+00,2.709109579931023415e+00,2.685435131120924801e+00,2.663535744247072401e+00,2.643326447083082620e+00,2.624719002066027596e+00,2.607623539081015185e+00,2.591949895479324972e+00,2.577608705259824884e+00,2.564512272305186524e+00,2.552575257095822892e+00,2.541715207531163312e+00,2.531852954397928457e+00,2.522912894875449563e+00,2.514823180404196279e+00,2.507515827811381381e+00,2.500926763993014390e+00,2.494995815321050969e+00,2.489666659536301285e+00,2.484886736096750592e+00,2.480607140525081356e+00,2.476782483991966544e+00,2.473370756742465204e+00,2.470333159597436712e+00,2.467633943180751466e+00,2.465240239690570601e+00,2.463121906932482563e+00,2.461251359245636205e+00,2.459603288247244279e+00,2.458154674669632112e+00,2.456884568319151807e+00,2.455773918408630685e+00,2.454805439563725766e+00,2.453963478339431958e+00,2.453233883972288254e+00,2.452603886432189739e+00,2.452061981778232536e+00,2.451597824739273346e+00,2.451202128373603184e+00,2.450866570609393058e+00,2.450583707427764768e+00,2.450346892419808853e+00,2.450150202428061696e+00,2.449988368968506247e+00,2.449856715121470963e+00,2.449751097576572612e+00,2.449667853518065819e+00,2.449603752041448868e+00,2.449555949799138599e+00,2.449521950582119967e+00,2.449499568555317808e+00,2.449486894876065968e+00,2.449482267438077621e+00,2.449484243495995361e+00,2.449491574939651528e+00,2.449503186000069554e+00,2.449518153183244173e+00,2.449535687240457449e+00,2.449555116997168991e+00,2.449575874874654779e+00,2.449597483950794796e+00,1.000000000000000000e+02,9.098715485713688622e+01,8.111113341662732523e+01,7.255714341374385867e+01,6.523049149300643990e+01,5.901216785534549558e+01,5.377361173145327200e+01,4.938688726104840043e+01,4.573113872750968767e+01,4.269618618671628951e+01,4.018414731917485483e+01,3.810971245584622835e+01,3.639961545357590467e+01,3.499162787375396988e+01,3.383336133352648289e+01,3.288099892381450218e+01,3.209809801176359656e+01,3.145447132237929821e+01,3.092519559503189086e+01,3.048973990530788569e+01,3.013122921991754311e+01,2.983581209428970737e+01,2.959213122454775657e+01,2.939088183498014217e+01,2.922444518676332592e+01,2.908658349776425567e+01,2.897218797814919711e+01,2.887707756340278920e+01,2.879783007155048224e+01,2.873164321871233184e+01,2.867622148019215089e+01,2.862968361294048592e+01,2.859048708153173379e+01,2.855736631716907326e+01,2.852928227382950155e+01,2.850538122518873507e+01,2.848496111659778762e+01,2.846744406663954408e+01,2.845235390780897689e+01,2.843929783078100115e+01,2.842795137746319156e+01,2.841804617447720105e+01,2.840935989824099650e+01,2.840170806220623234e+01,2.839493729622011386e+01,2.838891984404391167e+01,2.838354905125616412e+01,2.837873566356260824e+01,2.837440480575568813e+01,2.837049348144919847e+01,2.836694853505413505e+01,2.836372496392473863e+01,2.836078454791068282e+01,2.835809470388073805e+01,2.835562755644068389e+01,2.835335916190936345e+01,2.835126886751559283e+01,2.834933878737919599e+01,2.834755336404042225e+01,2.834589900722202316e+01,2.834436379316543153e+01,2.834293721449363801e+01,2.834160997187743902e+01,2.834037380114839522e+01,2.833922132528845594e+01,2.833814593819293393e+01,2.833714170004741462e+01,2.833620324436979843e+01,2.833532571666403044e+01,2.833450468910672981e+01,2.833373766607692446e+01,2.833301935370124980e+01,2.833234639702041235e+01,2.833171571634989050e+01,2.833112447112540266e+01,2.833057004279215363e+01,2.833005000904317683e+01,2.832956212633310500e+01,2.832910432108764809e+01,2.832867466044282523e+01,2.832827135137451791e+01,2.832789272633550581e+01,2.832753722326816970e+01,2.832720339511211094e+01,2.832688988645692874e+01,2.832659543540058067e+01,2.832631886253860642e+01,2.832605906077546010e+01,2.832581499699561434e+01,2.832558570130450093e+01,2.832537026827573001e+01,2.832516785381384139e+01,2.832497766495350788e+01,2.832479895361696265e+01,2.832463101933520733e+01,2.832447320481218611e+01,2.832432466221695933e+01,2.832418509341544066e+01,2.832405394905904927e+01,2.832393071197492773e+01,2.832381490165894888e+01,2.832370606964682835e+01,2.832360378993181982e+01,2.832350766446692703e+01,2.832341732094869968e+01,2.832333241001948920e+01,2.832325260454157956e+01,2.832317759512925548e+01,2.832310709284411487e+01,2.832304082536133905e+01,2.832297853781679109e+01,2.832291998605767702e+01,2.832286494642042385e+01,2.832281321549223208e+01,2.832276459141790426e+01,2.832271889247068231e+01,2.832267593605639888e+01,2.832263555204522376e+01,2.832259758475752420e+01
